User-ID,Location,Age,Rating Count,Average Rating
263325,"fredericton, new brunswick, canada",27.0,16.0,8.0625
263383,"arlington, ,",,6.0,5.833333333333333
263877,"victoria, british columbia, canada",44.0,9.0,7.111111111111111
264031,"traverse city, michigan, usa",34.0,14.0,8.428571428571429
264082,"irving, texas, usa",42.0,15.0,6.4
264107,"hemet, california, usa",28.0,5.0,8.4
264152,"boston, massachusetts, usa",,12.0,8.5
264311,"atlantic highlands, new jersey, usa",29.0,5.0,8.0
264317,"portela de sacavém, loures, portugal",25.0,11.0,7.818181818181818
264321,"toronto, ontario, canada",33.0,26.0,6.038461538461538
264525,"quezon city, manila, philippines",17.0,14.0,8.571428571428571
264543,"quincy, massachusetts, usa",,13.0,7.6923076923076925
264657,"st. louis, missouri, usa",23.0,11.0,6.909090909090909
264862,"brighton, massachusetts, usa",,11.0,7.909090909090909
264947,"la mesa, california, usa",,6.0,8.0
264996,"oneida, tennessee, usa",25.0,8.0,7.25
265115,"vista, california, usa",,10.0,6.6
265221,"howell, michigan, usa",39.0,5.0,6.6
265313,"morrisville, north carolina, usa",33.0,25.0,7.72
265487,"kaneohe, hawaii, usa",75.0,7.0,7.428571428571429
265553,"san diego, california, usa",,9.0,6.555555555555555
265607,"west sacramento, california, usa",31.0,5.0,7.4
265656,"chicago heights, illinois, usa",41.0,5.0,9.4
265751,"sebastopol, california, usa",,5.0,7.8
265889,"kitchener, ontario, canada",30.0,22.0,8.818181818181818
265918,"davenport, iowa, usa",45.0,5.0,8.4
265932,"singapore, singapore, singapore",25.0,5.0,8.6
266054,"cordova, tennessee, usa",36.0,5.0,6.6
266056,"hoover, alabama, usa",47.0,11.0,6.7272727272727275
266226,"new york, new york, usa",,18.0,8.555555555555555
266229,"kent, washington, usa",24.0,6.0,9.333333333333334
266268,"camden, south carolina, usa",,9.0,9.0
266283,"walla walla, washington, usa",62.0,11.0,8.272727272727273
266355,"el cajon, california, usa",,5.0,9.0
266466,"kenmore, washington, usa",45.0,8.0,7.75
266478,"lansdale, pennsylvania, usa",50.0,7.0,7.428571428571429
266678,"olympia, washington, usa",,5.0,6.8
266840,"columbia, south carolina, usa",22.0,10.0,8.4
266865,"reston, virginia, usa",33.0,23.0,7.913043478260869
266866,"northamptonshire, england, united kingdom",33.0,6.0,8.5
266946,"kitchener, ontario, canada",,5.0,7.6
267033,"tucson, arizona, usa",,10.0,8.4
267061,"cedar rapids, iowa, usa",,5.0,7.4
267184,"albuquerque, new mexico, usa",32.0,5.0,7.8
267444,"chesapeake, virginia, usa",62.0,5.0,8.2
267510,"klang, selangor, malaysia",23.0,6.0,9.0
267596,"williamstown, massachusetts, usa",46.0,6.0,8.333333333333334
267635,"bartlesville, oklahoma, usa",69.0,18.0,7.222222222222222
268030,"christchurch, canterbury, new zealand",,12.0,8.083333333333334
268032,"sunnyvale, california, usa",34.0,11.0,8.181818181818182
268110,"westerville, ohio, usa",,22.0,7.409090909090909
268262,"dublin, dublin, ireland",29.0,5.0,7.8
268300,"halifax, nova scotia, canada",25.0,19.0,8.526315789473685
268540,"st. louis, missouri, usa",19.0,7.0,9.428571428571429
268544,"colorado springs, colorado, usa",,6.0,9.0
268622,"upper township, new jersey, usa",36.0,10.0,7.9
268657,"petaling jaya, selangor darul ehsan, malaysia",20.0,6.0,8.333333333333334
268786,"tucson, arizona, usa",31.0,7.0,7.0
268833,"deventer, overijssel, netherlands",40.0,10.0,7.1
268932,"red deer, alberta, canada",38.0,20.0,8.05
269244,"rhinelander, wisconsin, usa",,6.0,5.666666666666667
269273,"costa mesa, california, usa",,7.0,5.428571428571429
269321,"walpole, massachusetts, usa",49.0,5.0,8.8
269344,"huron, south dakota, usa",,6.0,7.166666666666667
269386,"roberts, montana, usa",36.0,5.0,8.6
269557,"ypsilanti, michigan, usa",40.0,10.0,9.2
269566,"seattle, washington, usa",9.0,23.0,7.6521739130434785
269728,"london, england, united kingdom",40.0,11.0,8.545454545454545
269799,"new york, new york, usa",,5.0,8.8
269835,"loveland, colorado, usa",25.0,6.0,8.166666666666666
269890,"niles, michigan, usa",27.0,10.0,7.3
270069,"hornell, new york, usa",,5.0,6.8
270156,"portland, oregon, usa",41.0,8.0,8.875
270554,"fredericton, new brunswick, canada",,13.0,7.615384615384615
270605,"bourbonnais, illinois, usa",,19.0,7.684210526315789
270713,"toronto, ontario, canada",27.0,31.0,8.258064516129032
270737,"stowe, vermont, usa",63.0,7.0,7.714285714285714
270801,"boise, idaho, usa",56.0,7.0,8.571428571428571
270820,"west bend, wisconsin, usa",52.0,21.0,8.095238095238095
270838,"rosemead, california, usa",53.0,12.0,9.666666666666666
270897,"reno, ,",29.0,5.0,8.4
271176,"louisville, kentucky, usa",39.0,12.0,9.25
271195,"elsmere, kentucky, usa",39.0,11.0,8.454545454545455
271306,"dallas, texas, usa",39.0,10.0,8.0
271448,"ona, west virginia, usa",27.0,29.0,7.862068965517241
271531,"wenonah, new jersey, usa",32.0,9.0,7.111111111111111
271558,"henderson, nevada, usa",35.0,20.0,7.25
271622,"malmok, n/a, aruba",,10.0,8.2
271705,"atlanta, georgia, usa",25.0,24.0,8.208333333333334
272225,"morecambe, england, united kingdom",49.0,13.0,7.923076923076923
272233,"tiffin, ohio, usa",,5.0,7.2
272273,"donald, oregon, usa",37.0,5.0,8.8
272407,"lakewood, colorado, usa",32.0,5.0,7.4
272573,"poway, california, usa",23.0,13.0,8.23076923076923
273086,"chicago, illinois, usa",33.0,11.0,9.0
273113,"topeka, kansas, usa",18.0,16.0,5.0
273190,"coconut grove, ,",71.0,5.0,8.4
273197,"jonesboro, georgia, usa",55.0,5.0,9.6
273440,"atlanta, georgia, usa",35.0,6.0,9.333333333333334
273718,"london, england, united kingdom",32.0,6.0,8.166666666666666
273813,"lynchburg, virginia,",,7.0,6.0
273976,"saratoga, california, usa",20.0,19.0,5.578947368421052
273979,"bloomsburg, pennsylvania, usa",20.0,15.0,7.466666666666667
274004,"sydenham, london, england, united kingdom",41.0,25.0,7.88
274056,"seattle, washington, usa",24.0,6.0,8.666666666666666
274061,"gahanna/columbus, ohio, usa",26.0,47.0,9.787234042553191
274301,"frankston, victoria, australia",41.0,29.0,8.482758620689655
274308,"delray beach, florida, usa",33.0,10.0,7.3
274325,"amsterdam, n/a, netherlands",51.0,5.0,8.6
274393,"san francisco, california, usa",,10.0,8.3
274549,"san diego, california, usa",,5.0,7.4
274634,"wahiawa, hawaii, usa",33.0,7.0,6.285714285714286
274808,"paynesville, , usa",17.0,16.0,8.125
275111,"utrecht, utrecht, netherlands",34.0,5.0,5.0
275154,"san diego, california, usa",,8.0,8.375
275276,"evansville, indiana, usa",,5.0,9.0
275306,"tyler, texas, usa",24.0,6.0,9.166666666666666
275439,"lincoln city, oregon, usa",,7.0,7.571428571428571
275970,"pittsburgh, pennsylvania, usa",46.0,17.0,8.764705882352942
276050,"beacon, new york, usa",30.0,9.0,7.777777777777778
276165,"las vegas, nevada, usa",20.0,7.0,9.142857142857142
276231,"livingston, texas, usa",,17.0,6.294117647058823
276313,"livermore, california, usa",36.0,6.0,7.5
276463,"providence, rhode island, usa",26.0,8.0,8.625
276641,"porto, porto, portugal",25.0,7.0,7.285714285714286
276670,"toronto, ontario, canada",30.0,5.0,5.6
276680,"hopewell junction, new york, usa",55.0,20.0,8.3
277157,"garden grove, california, usa",70.0,7.0,6.285714285714286
277427,"gilbert, arizona, usa",48.0,26.0,8.846153846153847
277523,"woodstock, virginia, usa",62.0,8.0,10.0
277629,"pierre, south dakota, usa",50.0,7.0,7.571428571428571
277639,"forsyth, montana, usa",48.0,10.0,7.2
277710,"douglasville, georgia, usa",56.0,5.0,6.0
278026,"east orange, new jersey, usa",56.0,8.0,7.125
278137,"san antonio, texas, usa",27.0,11.0,7.7272727272727275
278194,"aptos, california, usa",,5.0,6.2
278202,"coral springs, florida, usa",,5.0,4.6
278418,"omaha, nebraska, usa",,13.0,6.461538461538462
278582,"slidell, louisiana, usa",,5.0,8.4
278633,"sandy, utah, usa",,12.0,8.0
278843,"pismo beach, california, usa",28.0,6.0,8.0
