Book Title,Author,Publication Year,Genres,Summary,Rating Count,Average Rating,Number of Pages,Best Seller,Film,Saga,Preceded by,Followed by
Ruby Holler,Sharon Creech,2002,"[""Children's novel"", ' magic realism']","The story starts in the Boxton Creek Home, an 'orphanage' run by the Trepids - a strict and dishonest husband and wife. An imaginative thirteen-year-old boy named Dallas and his sassy and bold twin sister Florida have been living in the Home for a long time, often punished for breaking rules that the Trepids post all over the house. Over the years, the twins have been adopted many times and quickly returned to their Home. Because of this, they have been named the ""trouble twins."" They have a plan to run away and take a train to a destination far from Boxton.
",,,310,False,False,,,
Hate That Cat,Sharon Creech,2008,['Poetry'],"This is the second book about Jack, the first being Love That Dog. Jack is being terrorized by a black cat.  He writes poetry about how much he dislikes the cat. The story follows him through learning to like both cats and poetry.
",,,153,False,False,,Love That Dog,
The Harvest (Wilson novel),Robert Charles Wilson,1992,,,,,,,,,,
Bios (novel),Robert Charles Wilson,1999,['Science fiction novel'],"The novel is set in the 22nd century. After a pandemic-induced social collapse, Earth is controlled by the Trusts, corporate entities dominated by the oligarchic Families. The Trusts function as both business conglomerates and charitable NGOs; having restored order, their power has largely supplanted that of governments, and their managerial cadres (serving the owner-class Families) exercise quasi-feudal authority over their subordinates. In the wider solar system, asteroid settlers that did not experience the pandemics preserve a more liberal mode of existence; they maintain cautious links with the Trusts, cooperating on matters of mutual interest.
",,,224,False,False,,,
Avatar (Angel novel),John Passarella,2001,['Horror'],"Cordelia suggests beginning a Web site for their detective agency, but Angel is hesitant—as Doyle points out, ""people in trouble want to interface with a face."" Meanwhile, the police discover a trail of corpses across the city. The only connection between these victims (apart from the cause of death) is their hobby of online chatting. It seems a techno-savvy demon must be on the prowl, hoping to complete a ritual going even beyond a World Wide Web.
",,,320,False,False,Angel,Hollywood Noir,Bruja
A Moment of War,Laurie Lee,1991,,,,,178,False,False,,As I Walked Out One Midsummer Morning,
The Unconquered Country: A Life History,Geoff Ryman,1984,,,,,,,,,,
The Warrior Who Carried Life,Geoff Ryman,1985,,,,,,,,,,
The Child Garden,Geoff Ryman,1989,['Science fiction'],,,,389,False,False,,,
253 (novel),Geoff Ryman,1996,['Novel'],,,,366,False,False,,,
Air (novel),Geoff Ryman,2005,['Science fiction novel'],"Air is the story of a town's fashion expert Chung Mae, a smart but illiterate peasant woman in a small village in the fictional country of Karzistan (loosely based on the country of Kazakhstan), and her suddenly leading role in reaction to dramatic, worldwide experiments with a new information technology called Air. Air is information exchange, not unlike the Internet, that occurs in everyone's brain and is intended to connect the world. After a test of Air is imposed on Mae's unprepared mountain town, everyone and everything changes, especially Mae who was deeper into Air than any other person. Afterwards, Mae struggles to prepare her people for what is to come while learning all about the world outside her home.
",,,400,False,False,,,
The King's Last Song,Geoff Ryman,2006,['Novel'],"Set in Cambodia, it tells the story of Map, a policeman and former Khmer Rouge, and young motoboy William as they search for the gold leaf memoirs of the 12th Century king Jayavarman VII, which have been stolen by a former lieutenant of Pol Pot.  The memoir is fictional, but Jayavarman is not, and an  account of his life and reign is told in a parallel thread. In addition there is a lengthy flashback to Map's violent activities in the last years of the Cambodian war. The novel makes explicit the contrast between ancient Cambodia's opulence and the poverty and corruption of its modern counterpart.
",,,490,False,False,,,
A Study in Scarlet,Arthur Conan Doyle,1887,['Detective'],"In 1881, Doctor John Watson returns to London after serving in the Second Anglo-Afghan War and starts looking for a place to live. An old friend tells him that Sherlock Holmes is looking for someone to split the rent at a flat at 221B Baker Street but cautions Watson about Holmes's eccentricities. Holmes and Watson meet and, after assessing each other and the rooms, they move in. Holmes is a ""consulting detective"", and his frequent guests are clients. After a demonstration of Holmes's deductive skills, Watson's disbelief turns into astonishment.
",,,,False,True,Sherlock Holmes,,The Sign of the Four
The Sign of the Four,Arthur Conan Doyle,1890,['Mystery'],"In 1888,[1] Dr. Watson remonstrates with Holmes about his cocaine usage. Holmes claims he is bored and needs a problem to solve; Miss Mary Morstan arrives with a case. 
",,,,False,True,Sherlock Holmes,A Study in Scarlet,The Adventures of Sherlock Holmes
The Memoirs of Sherlock Holmes,Arthur Conan Doyle,1894,['Detective fiction'],,,,279,False,True,Sherlock Holmes,The Adventures of Sherlock Holmes,The Hound of the Baskervilles
The Lost World (Doyle novel),Arthur Conan Doyle,1912,"['Science fiction', ' Lost world']","Edward Malone, a young reporter for the Daily Gazette, asks his editor for a dangerous assignment to impress the woman he loves, Gladys, who wishes for a great man capable of brave deeds and actions. His task is to approach the notorious Professor Challenger, who dislikes the popular press intensely and physically assaults intrusive journalists. The subject is to be his recent South American expedition which, surrounded by controversy, guarantees a hostile reaction. As a direct approach would be instantly rebuffed, Malone instead masquerades as an earnest student. On meeting the professor he is startled by his intimidating physique, but believes his ruse is succeeding. Seeing through the masquerade, then confirming Malone’s scientific knowledge is non-existent, Challenger erupts in anger and forcibly throws him out. Malone earns his respect by refusing to press charges with a policeman who saw his violent ejection into the street. Challenger ushers him back inside and, extracting promises of confidentiality, eventually reveals he has discovered living dinosaurs in South America, following up an expedition by a now-deceased previous American explorer named Maple White. At a tumultuous public meeting in which Challenger experiences further ridicule (most notably from a professional rival, Professor Summerlee), Malone volunteers for an expedition to verify the discoveries. His companions are to be Professor Summerlee, and Lord John Roxton, an adventurer who helped end slavery on the Amazon; the notches on his rifle showing how many slavers he killed doing so.
",,,,False,True,Professor Challenger,,The Poison Belt
The Poison Belt,Arthur Conan Doyle,1913,['Science fiction'],"Challenger sends telegrams asking his three companions from The Lost World— Edward Malone, Lord John Roxton, and Professor Summerlee— to join him at his home outside London, and instructs each of them to 'bring oxygen'. During their journey there, they see people's behaviour become excitable and erratic.  On arrival, they are ushered into a sealed room, along with Challenger and his wife. In the course of his research into various phenomena, Challenger has predicted that the Earth is moving into a belt of poisonous ether which, based on its effect on the people of Sumatra earlier in the day, he expects to stifle humanity. Challenger seals them in the room with cylinders of oxygen, which he (correctly) believes will counter the effect of the ether.
",,,199,False,False,Professor Challenger,The Lost World,The Land of Mist
The Land of Mist,Arthur Conan Doyle,1926,['Science fiction'],"Reporter Ned Malone (who was one of the main characters in Arthur Conan Doyle's The Lost World) returns in this novel, in which he and Professor Challenger's daughter Enid are assigned to cover the current spiritualist phenomenon. They discover there really is something to a seance, and they try to convince Challenger to get interested in their investigations.
",,,294,False,False,Professor Challenger,The Poison Belt,"""When the World Screamed"""
The Mystery of Cloomber,Arthur Conan Doyle,1889,,,,,,,,,,
Micah Clarke,Arthur Conan Doyle,1889,['Historical novel'],,,,424,False,False,,A Study in Scarlet,The Mystery of Cloomber
The Firm of Girdlestone,Arthur Conan Doyle,1890,['novel'],"John Girdlestone owns the firm of Girdlestone. It is a very lucrative business and John Girdlestone and his son Ezra Girdlestone are respected by everyone. Both father and son are cynics and have no other thought but for their business; after giving a donation of £25 for charity, John Girdlestone remarks to himself that it is not a bad ""investment"", as it will make a favourable impression on the collector, who is a Member of Parliament, whose influence he hopes to use some day. Ezra, his son, is even more of a cynic, as the elder Girdlestone's cynicism is mitigated by his supposed religiosity. However, he manifests a great acumen for business, sometimes even surpassing his father's sharpness in business matters. A series of disastrous speculations by the elder Girdlestone financially ruins the firm. After keeping the impending bankruptcy a secret from everyone for a time, he tells his son (whom he has fooled with a dummy ledger) about it. The son is disgusted by his father's rashness.
",,,399,False,True,,The Mystery of Cloomber,"The Captain of the Polestar, and other tales"
The Doings of Raffles Haw,Arthur Conan Doyle,1892,,,,,,,,,,
Beyond the City,Arthur Conan Doyle,1892,,,,,,,,,,
The Great Shadow,Arthur Conan Doyle,1892,,"Instead of Sherlock Holmes being the main character, the story follows Jack Colder, who claims his only notable childhood experience was when he accidentally prevented a burglary during an attempt to escape a boarding school. This event caught Jim Horscroft's attention and the two become friends. Once Jim goes off to medical school, Jack reunites with his cousin Edie, who inherited a lot of money when her father died. Jack takes a liking to Edie, but is deterred when Edie shows less enthusiasm and shows great attraction to men in battle. Upon hearing this, Jack insists that he will become a soldier despite both of his parents’ disapproval. Jack ultimately asks Edie to marry him.
",,,,False,False,,,
The Refugees (novel),Arthur Conan Doyle,1893,['Historical novel'],"It revolves around Amory de Catinat, a Huguenot guardsman of Louis XIV, and Amos Green, an American who comes to visit France. Major themes include Louis XIV's marriage to Madame de Maintenon, retirement from court of Madame de Montespan, the revoking of the Edict of Nantes  (1685) and the subsequent emigration of the Huguenot de Catinats to America.
",,,366,False,False,,"""Lot No. 249""","Jane Annie, or the Good Conduct Prize"
The Stark Munro Letters,Arthur Conan Doyle,1895,,,,,,False,False,,,
Rodney Stone,Arthur Conan Doyle,1896,,,,,,,,,,
The Tragedy of the Korosko,Arthur Conan Doyle,1898,,,,,,,,,,
"A Duet, with an Occasional Chorus",Arthur Conan Doyle,1899,,,,,,,,,,
The Maracot Deep,Arthur Conan Doyle,1929,['Fantasy-science fiction novel'],"The novel revolves around the legend of Atlantis, mentioned as an ancient city or continent which was drowned by the sea due to divine intervention. The novel is narrated by Headley, who first writes a letter to his friend Sir James Talbot. On his subsequent rescue, he completes his story, giving details on his escape and how they fought off possibly the greatest danger to humanity, the Devil himself.
",,,310,False,False,,,
