Book Title,Author,Publication Year,Genres,Summary,Rating Count,Average Rating,Number of Pages,Best Seller,Film,Saga,Preceded by,Followed by
The Fall (Nix novel),Garth Nix,2000,['Fantasy novel'],"After the success of Nix's Sabriel, a Scholastic editor emailed Nix to say that he'd love to work with Nix on something and a few months later, the editor informed Nix that Scholastic was partnering with LucasFilm to create a new fantasy series and asked Nix if he would be interested in writing it.[2] Scholastic and Lucasfilm gave Nix a general list of ""influences and ideas"" to base the series on and he was then given creative freedom to expand upon it. ""I've enjoyed as much creative freedom as I've had with any other book, coupled with lots of valuable editorial input,"" Nix said in an interview.[2]
",,,195,False,False,The Seventh Tower,,Castle
The Ragwitch,Garth Nix,1990,"['Young adult', "" children's"", ' Fantasy']",,,,396,False,False,,,
A Confusion of Princes,Garth Nix,2012,"['Young adult', "" children's"", ' Fantasy', ' Science Fiction']","The story introduces Khemri, a Prince, as he finishes his training and reaches adulthood. Khmeri believes he is destined for a life of luxury and freedom, however, within moments of leaving his home, he barely manages to survive several assassination attempts with the help of his first priest, called the Master of Assassins. The Master of Assassins tells him that he is in grave danger because princes are vulnerable to true death before they are able to link in to the Imperial Mind. The Imperial Mind is the supreme commander of the Empire, but it cannot see its subjects unless they link with it. Khemri and the Master of Assassins then set out for the nearest conduit to the Imperial Mind to make Khemri less vulnerable. The nearest conduit is on Kwanantil 9, a planet that is used as a training base by the Imperial Navy. The prince is upset that in order to access the Conduit, he must first enlist in the Imperial Navy and tie himself down.
",,,352,False,False,,,
Merlin's Ring,Rosemary Sutcliff,1974,['Fantasy'],"The novel is a continuation of the story in The Ship From Atlantis, telling of Prince Gwalchmai's star-crossed love for Princess Corenice of Atlantis in her various reincarnations, along with his centuries-delayed quest to secure aid and settlers to shore up the faltering empire established by his father and refugees from the fallen kingdom of Arthur in the New World. The story opens with Gwalchmai's reawakening after centuries in suspended animation. The Britain he finally reaches is a prostrated land transformed into England by its Saxon conquerors, with his father's exile long forgotten and his countrymen incapable of undertaking any sort of colonization project. Guided by his reincarnated lover, he seeks aid unsuccessfully, his travels taking him from Viking-age Europe to the far-eastern empires of the Chinese and Japanese, and ultimately back to Europe again as it approaches the Renaissance. He is abetted down through the centuries by the magical ring of his godfather Merlin, responsible for his longevity, and by Corenice. Highlights include the hero's visit to Faerie, his service as a companion to Joan of Arc, and his final revelation in Iceland of the secret of the New World to a Genoan merchant, Christopher Columbus.
",,,366,False,False,Merlin's Godson,The Ship From Atlantis,none
The Book of Merlyn,Rosemary Sutcliff,1958,['Fantasy'],"The book opens as King Arthur prepares himself for his final battle. Merlyn reappears to complete Arthur's education and discover the cause of wars. As he did in The Sword in the Stone, Merlyn again demonstrates ethics and politics to Arthur by transforming him into various animals.
",,,137,False,False,,The Once and Future King,
The Crystal Cave,Rosemary Sutcliff,1970,['Fantasy novel'],"The protagonist of this story is a boy named Myrddin Emrys, also known as Merlin, which is the Welsh form of the word ""falcon"". (Welsh dd is pronounced th as in thus, so Myrddin is roughly pronounced Murthin.) This story is told in first-person narrative and includes his journey to find a home as he travels through Wales, Brittany, England and Ireland. Emrys is also known as Ambrosius, or Prince of Light.
",,,464,True,False,Arthurian Saga,,The Hollow Hills
The Hollow Hills,Rosemary Sutcliff,1973,['Fantasy'],"The protagonist and narrator is Merlin, who supervises the birth and raising of King Arthur. (In this version, Merlin's father is Aurelius Ambrosius, so he is Arthur's cousin.)  The Duchess Ygraine is said to have conspired with him to herself bear Arthur to Uther Pendragon; whereafter Merlin goes into hiding, to evade accusations, and learns that Uther wishes the child to be hidden, until another (legitimate) son is born. In later chapters, Merlin gives the child to his own nurse Moravik, who later sends him to Count Ector of Galava to be trained in courtesy and warfare. Thereafter, Merlin visits Constantinople, where he learns from his relative Adhjan that Magnus Maximus (alias 'Macsen Wledig') possessed an especially beautiful and well-made sword, which was taken back to Britain after his death.
",,,446,False,False,Arthurian Saga,The Crystal Cave,The Last Enchantment
The Last Enchantment,Rosemary Sutcliff,1979,['Fantasy'],"The protagonist of this story is the clairvoyant and wise Merlin, the wizard of legend, who is recounting his story of the reign of Arthur Pendragon as he oversees Arthur's destiny to become the great king Merlin has predicted.
",,,448,False,False,Arthurian Saga,The Hollow Hills,The Wicked Day
The Wicked Day,Rosemary Sutcliff,1983,['Fantasy'],,,,350,False,False,Arthurian Saga,The Last Enchantment,The Prince and the Pilgrim
The Prince and the Pilgrim,Rosemary Sutcliff,1995,['Fantasy novel'],"The Prince, the protagonist, is named Alexander. His father, Prince Baudouin, is murdered by the king of Cornwall, King March. When Alexander comes of age, he sets out to Camelot to seek justice from King Arthur and to avenge his father's death.
",,,292,False,False,Arthurian Saga,The Wicked Day,
Child of the Northern Spring,Rosemary Sutcliff,1987,['Historical'],"The novel begins on the night before Guinevere's departure from her home, the kingdom of Rheged to Logres, in order to marry King Arthur. Along the journey, Guinevere recalls scenes from her childhood. Later, Bedivere retells the story of Arthur's ascension as High King, focusing on the events that surround Arthur meeting his father Uther, his investiture of Excalibur by Vivien the Lady of the Lake (and her subsequent death at the hands of Sir Balin) and the subsequent war with King Lot of Lothian. Afterwards, Guinevere retells how the war with Lot affected Guinevere's people directly.  The book continues to show episodes of her youth and several proposed offers of marriage, including those of Gawain, Uwain, her cousin Maelgwn (who was willing to put aside his own wife in order to marry her), Gildas, and King Mark of Cornwall (made on his behalf by his nephew Tristan).
",,,,False,False,Guinevere trilogy,,Queen of the Summer Stars
Meg: Primal Waters,Steve Alten,2004,['Science fiction horror'],"Eighteen years after the events of the previous novel, in 2019, Jonas Taylor is now living in Tampa, Florida with his wife Terry and two children. Overwhelmed with past due bills and his rebellious teenage daughter Danielle and suffering from a mid-life crisis, Jonas accepts a job as a consultant from Hollywood television producers on the top-rated reality television series Daredevils, providing his ""expert commentary"" on a contest being held in the South Pacific Ocean. As Jonas proceeds to the series' set aboard a Spanish galleon with Danielle, as his wife Terry investigates beached whales off of Vancouver Island, both learnt they have entered the latest feeding zones of megalodons (megs), as Angel has been lured to surface waters from the trench and is being pursued by nefarious individuals. Terry attempts to capture the meg responsible for the whale beachings, while her and Jonas' son David attempts to capture the real Angel along with Mac. Meanwhile, on the set of Daredevils, Jonas' archenemy Michael Maren plants to get revenge on Jonas using his pet meg ""Scarface"", Angel's son, whose brother is the meg Terry is pursuing (both born at the conclusion of the previous book). Ultimately, Jonas tricks Michael into feeding himself to Scarface, while Megalodon returns to the trench with his dead master's remains, where-in a much larger being is revealed to reside, while the pregnant Angel is returned to the Institute.
",,,361,False,True,Meg,The Trench: Meg 2,Meg: Hell's Aquarium
Meg: Nightstalkers,Steve Alten,2016,['Science fiction horror'],"Picking up immediately where Meg: Hell's Aquarium left off, Bela and Lizzy, the dominant Megalodon siblings from Angel's brood, have escaped the Tanaka Institute to roam the Salish Sea in British Columbia. While Jonas Taylor and his friend Mac attempt to either recapture or kill the sisters, Jonas' son, David, embarks on his own adventure, motivated by revenge. Having witnessed his girlfriend's gruesome death, David has joined a Dubai Prince's ocean expedition, tracking the 120-foot, hundred-ton Liopleurodon that escaped from the Panthalassa Sea. Haunted by night terrors, David repeatedly risks his life to lure the Lio and other prehistoric sea creatures into the fleet's nets, while battling his own suicidal demons.[5][6]
",,,448,False,False,Meg,Meg: Hell's AquariumVostok,Meg: Generations
Meg: Generations,Steve Alten,2018,['Science fiction horror'],"Picking up immediately where Meg: Nightstalkers left off, the Liopleurodon offspring has been moved to a holding tank aboard the Dubai-Land transport ship Tonga for its journey to the Middle East. While the Crown Prince’s investors gawk at the creature, below deck in the tanker’s hold, another captured beast is awakened from its drug-induced state and goes on a rampage. The vessel sinks, the Lio escapes… and three distinct plots emerge:
",,,384,False,False,Meg,Meg: Nightstalkers,Meg: Purgatory
The Loch (novel),Steve Alten,2005,"['Science fiction', ' Drama', ' Legal thriller mystery']","This synopsis is told in chronological order, as opposed to the order events happen in the novel.
",,,496,False,True,,,Vostok: Sequel to The LochMeg: Nightstalkers
